HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Number,Question,Clarity,Fluency,Grammatical,Present,Qgen
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3018Q3ZVOIQ1BWS7YUGW846HZYGARR,A3C3RLZKKHH1FC,297,"following a break for late local programming, cbs also aired a special episode of the late late show with james corden.",69,who played a special episode of the late 1970s?,3,3,TRUE,TRUE,TRUE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3QFUFYSY9YFP6H7HYY6BEC6Y408F4P,A2SBISQJE2ZPJQ,304,"following a break for late local programming, cbs also aired a special episode of the late late show with james corden.",69,who played a special episode of the late 1970s?,5,5,TRUE,TRUE,TRUE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3SKEMFQBZ35154MXBCNLB1E8EIM8KS,A5LYLHG880ABE,324,"following a break for late local programming, cbs also aired a special episode of the late late show with james corden.",69,who played a special episode of the late 1970s?,4,3,TRUE,FALSE,TRUE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3VHHR074H3H8PWZWM77GC1VSSYKL7K,AUOYNTK0GOFOM,307,"following a break for late local programming, cbs also aired a special episode of the late late show with james corden.",69,who played a special episode of the late 1970s?,1,1,FALSE,FALSE,TRUE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0DF35,A3C3RLZKKHH1FC,387,"however, most of hearst television's 16 abc-affiliated stations transmit the network's programming in 1080i hd, while 11 other affiliates owned by various companies carry the network feed in 480i standard definition either due to technical considerations for affiliates of other major networks that carry abc programming on a digital subchannel or because a primary feed abc affiliate has not yet upgraded their transmission equipment to allow content to be presented in hd.",134,what format do hearst television's abc affiliates transmit in?,3,4,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,379J5II41OGTYBE69FLMIBN9ELPLE7,A1GKEEI844CEKI,179,"however, most of hearst television's 16 abc-affiliated stations transmit the network's programming in 1080i hd, while 11 other affiliates owned by various companies carry the network feed in 480i standard definition either due to technical considerations for affiliates of other major networks that carry abc programming on a digital subchannel or because a primary feed abc affiliate has not yet upgraded their transmission equipment to allow content to be presented in hd.",134,what format do hearst television's abc affiliates transmit in?,3,3,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3A1COHJ8NJVA3ELP5RKOY9YGM1IH8X,A21AVVEQUEX7DA,212,"however, most of hearst television's 16 abc-affiliated stations transmit the network's programming in 1080i hd, while 11 other affiliates owned by various companies carry the network feed in 480i standard definition either due to technical considerations for affiliates of other major networks that carry abc programming on a digital subchannel or because a primary feed abc affiliate has not yet upgraded their transmission equipment to allow content to be presented in hd.",134,what format do hearst television's abc affiliates transmit in?,4,3,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3AUQQEL7U5TX3QB6FCODKVJ7BIH0VJ,A28A3HF3LSEIDT,330,"however, most of hearst television's 16 abc-affiliated stations transmit the network's programming in 1080i hd, while 11 other affiliates owned by various companies carry the network feed in 480i standard definition either due to technical considerations for affiliates of other major networks that carry abc programming on a digital subchannel or because a primary feed abc affiliate has not yet upgraded their transmission equipment to allow content to be presented in hd.",134,what format do hearst television's abc affiliates transmit in?,4,4,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0D3FT,A1GKEEI844CEKI,224,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",140,"since nasa didn't know how many attempts each test would end up requiring, what did they use instead of numbers for the trials?",2,3,FALSE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HL8HNGX451Q3NDTFT22VKHEQSN9FG,A21AVVEQUEX7DA,305,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",140,"since nasa didn't know how many attempts each test would end up requiring, what did they use instead of numbers for the trials?",4,5,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OONKJ5DKCJ3XT5JCGZO9KLI6THBOE,A28A3HF3LSEIDT,395,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",140,"since nasa didn't know how many attempts each test would end up requiring, what did they use instead of numbers for the trials?",4,4,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3X66WABAJWIA2LK8947AMSE4RFC3GR,A3NHMKVK98NY7I,360,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",140,"since nasa didn't know how many attempts each test would end up requiring, what did they use instead of numbers for the trials?",4,4,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,34S6N1K2ZVJ5IL58ZGTS3EKM61HLHN,A1V2H0UF94ATWY,491,"he tried to put these ideas to practical use in an ill-fated attempt at intercontinental wireless transmission, his unfinished wardenclyffe tower project.",105,where was his unfinished project called?,2,2,FALSE,FALSE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,382M9COHEHFWH110ITDN9YJSRCIEUU,A28A3HF3LSEIDT,363,"he tried to put these ideas to practical use in an ill-fated attempt at intercontinental wireless transmission, his unfinished wardenclyffe tower project.",105,where was his unfinished project called?,4,4,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3C6FJU71TQTUN6IRIUPHG1B89OMYUS,A11GWWAXRJQ6Y2,386,"he tried to put these ideas to practical use in an ill-fated attempt at intercontinental wireless transmission, his unfinished wardenclyffe tower project.",105,where was his unfinished project called?,3,3,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIVZDA,A1F1BIPJR11LSR,239,"he tried to put these ideas to practical use in an ill-fated attempt at intercontinental wireless transmission, his unfinished wardenclyffe tower project.",105,where was his unfinished project called?,2,2,FALSE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,324G5B4FB38VS0AAXELXEH34P0A70Y,A28A3HF3LSEIDT,398,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",82,how many tree species does the biodiversity of plant species support?,4,4,TRUE,TRUE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I3WADAZ9Q418DOAB68B6YLQWXVO5Q,A11GWWAXRJQ6Y2,142,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",82,how many tree species does the biodiversity of plant species support?,3,3,TRUE,TRUE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LPW2N6LKT2WLI877SKK54DFEJI5UJ,A4W9APAHFWVLO,302,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",82,how many tree species does the biodiversity of plant species support?,2,2,TRUE,FALSE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIWDZP,A1F1BIPJR11LSR,268,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",82,how many tree species does the biodiversity of plant species support?,3,3,FALSE,FALSE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31LVTDXBL7AI7FJBVL5MHIMSTBRRL4,A2RR3R75ECQSKE,221,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",133,what part of france were the normans located?,3,2,FALSE,FALSE,FALSE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31T4R4OBOSGFMS5Q9UEH9I55YQI7C4,A2SBISQJE2ZPJQ,218,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",133,what part of france were the normans located?,3,3,FALSE,FALSE,FALSE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B3WTRP3DB262T1HRYNVB1NPHPV294,A15A09BRS1Q8W0,131,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",133,what part of france were the normans located?,5,5,TRUE,TRUE,FALSE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3F0BG9B9MPNSPV6V5MW669XO1E17YD,A1NGXQMOBCXDC3,272,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",133,what part of france were the normans located?,5,5,TRUE,FALSE,FALSE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32AT8R96GL9XRK6IJOXSYFN7S44USQ,A15A09BRS1Q8W0,182,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,59,in what decade did the european court of justice begin?,5,5,TRUE,FALSE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33ISQZVXPPMLY90M0BMSP4XJZ19CC2,A3SKEW89V5S0DI,384,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,59,in what decade did the european court of justice begin?,5,5,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,35L9RVQFCOI81BS28ULTU1G5JTKUH2,A1MIR0TP081SKT,244,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,59,in what decade did the european court of justice begin?,5,4,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3HHRAGRYX85K90QMEWLSIEQSIUPO9U,A1NGXQMOBCXDC3,174,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,59,in what decade did the european court of justice begin?,5,5,TRUE,FALSE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPXQ2C,A1NGXQMOBCXDC3,170,this early part of luther's career was one of his most creative and productive.,12,what was one of von neumann 's career?,5,5,TRUE,FALSE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3L2IS5HSFAI0B7EDBSG6ZLD155VUND,A2WTDVHVVORNDU,383,this early part of luther's career was one of his most creative and productive.,12,what was one of von neumann 's career?,1,1,TRUE,FALSE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Q8GYXHFEP20ZOR7L1ZKBYR97KNC5U,A2YYQJ3JWA2KGD,243,this early part of luther's career was one of his most creative and productive.,12,what was one of von neumann 's career?,2,2,FALSE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TS1AR6UQQEMP4P00W4IHOQ8V3C7FH,A1FGKIKJYSL1MI,289,this early part of luther's career was one of his most creative and productive.,12,what was one of von neumann 's career?,4,4,FALSE,FALSE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32VNZTT0A74M97CQPT65V1KH7PXR4C,AHV4U78TUUDKI,201,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",117,how many seconds were left in the game when the broncos intercepted the pass that won the game?,5,5,TRUE,TRUE,FALSE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3GD6L00D3SXEKS2FX3RMB4J4PIP1MM,A15A09BRS1Q8W0,104,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",117,how many seconds were left in the game when the broncos intercepted the pass that won the game?,5,5,TRUE,TRUE,FALSE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3X73LLYYQ1EV6L8TBT97G6OBBXSHNY,A3N7R7P9HP2YB6,171,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",117,how many seconds were left in the game when the broncos intercepted the pass that won the game?,5,5,TRUE,TRUE,FALSE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z7VU45IPYHEJZ1YCSHGJ6FD4M5Z1Z,A1NGXQMOBCXDC3,173,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",117,how many seconds were left in the game when the broncos intercepted the pass that won the game?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,34V1S5K3GS1UKUKIE0ZY1E41XUW96R,A1NGXQMOBCXDC3,183,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,110,what is one reason a patient might choose an internet pharmacy?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,379J5II41OGTYBE69FLMIBN9EM2ELF,A1IZ4NX41GKU4X,322,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,110,what is one reason a patient might choose an internet pharmacy?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,39ZSFO5CA8W4SHNSWUOE6EWKWLOUJ7,A14W0AXTJ3R19V,190,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,110,what is one reason a patient might choose an internet pharmacy?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3U5NZHP4LR2V96K6R8MZKVT6BCTHPU,AE03LUY7RH400,316,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,110,what is one reason a patient might choose an internet pharmacy?,4,4,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33C7UALJVLYZZ30B32H36MI95DY18W,A3DZ46U9XRLVBI,293,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",107,"after the dornbirner ach was diverted, where does the rhine flow now?",5,5,TRUE,FALSE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33LK57MYLT5EDJ0SPBW0F72MUMHSZB,A1NOINYD1FZ55T,375,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",107,"after the dornbirner ach was diverted, where does the rhine flow now?",5,5,FALSE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3CFJTT4SXTQ6ZVRQ14A3KL30BV57I9,A1IZ4NX41GKU4X,219,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",107,"after the dornbirner ach was diverted, where does the rhine flow now?",5,5,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAZR5XV01IY62BWSP6002Y48JXCZ3,A15A09BRS1Q8W0,343,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",107,"after the dornbirner ach was diverted, where does the rhine flow now?",4,4,TRUE,TRUE,FALSE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32ZKVD547FNEB4CXTIFWLHN7B3XB3X,A1NGXQMOBCXDC3,278,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",28,what type of machines are used to define complexity classes?,5,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3907X2AHF05RUGHO8NJSXRN4MTCP2L,A15A09BRS1Q8W0,157,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",28,what type of machines are used to define complexity classes?,5,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3LYA37P8IQNK72K4EO7V2349MPIKBG,A3862RIFFUV141,307,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",28,what type of machines are used to define complexity classes?,5,5,TRUE,TRUE,TRUE
