HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Input Number,Question,Answer,Clarity,Fluency,Grammatical,Present,Generated
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,30H4UDGLT2IH1KLHI52CC012SGPPM8,A3696JXTRKL2FI,294,sky uk limited (formerly british sky broadcasting or bskyb) is a british telecommunications company which serves the united kingdom.,129,what kind of company is sky uk limited?,telecommunications,5,5,TRUE,TRUE,FALSE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3DQQ64TANGLD6WFVM78ZLY3TQI3WP6,A3BI0AX5T5GVO3,104,sky uk limited (formerly british sky broadcasting or bskyb) is a british telecommunications company which serves the united kingdom.,129,what kind of company is sky uk limited?,telecommunications,4,3,TRUE,TRUE,FALSE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3EO896NRAWVPS483WPY41IAIDPFTJD,A2VE5IV9OD2SK1,220,sky uk limited (formerly british sky broadcasting or bskyb) is a british telecommunications company which serves the united kingdom.,129,what kind of company is sky uk limited?,telecommunications,5,5,TRUE,TRUE,FALSE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3NXNZ5RS1AXDOUYNXA4Q7S4XSNC79K,A1Z6F6EIUJFC6T,212,sky uk limited (formerly british sky broadcasting or bskyb) is a british telecommunications company which serves the united kingdom.,129,what kind of company is sky uk limited?,telecommunications,2,3,FALSE,TRUE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,31N2WW6R9RQ4OLODYK1S47ESQJJF3D,A2DQPRIY1W73NY,267,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",132,what part of france were the normans located?,north,4,3,FALSE,FALSE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37XITHEISW9P4BP5I8CNEZW5ZK7CR3,A2SBISQJE2ZPJQ,316,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",132,what part of france were the normans located?,north,4,4,FALSE,FALSE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3RGU30DZTA8LF9IJNSXSF4FQJHKMJ6,A3BI0AX5T5GVO3,92,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",132,what part of france were the normans located?,north,3,4,TRUE,TRUE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3WMINLGALB3X5U3OGXQ1J97VZGJCAV,A2541C8MY0BYV3,158,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",132,what part of france were the normans located?,north,5,5,TRUE,TRUE,FALSE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,35K3O9HUABD7YJ4AN4IONYIPH8BFE6,A2LU259QPV1I4V,369,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,58,how long has proportionality been recognized as one of the general principles of eu law?,since the 1950s,5,5,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3B1NLC6UGZWH9APV724HZVH5WUDPG0,A610SH5RY1NG1,147,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,58,how long has proportionality been recognized as one of the general principles of eu law?,since the 1950s,5,5,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3UOUJI6MTDE5N1SHDY3FXN4Z711XUW,A3BI0AX5T5GVO3,107,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,58,how long has proportionality been recognized as one of the general principles of eu law?,since the 1950s,4,5,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZPBJO59KP1MK9HGMZV4K1CHXBQDHC,A1STU8IA7S3WOK,199,proportionality is recognised one of the general principles of european union law by the european court of justice since the 1950s.,58,how long has proportionality been recognized as one of the general principles of eu law?,since the 1950s,5,5,TRUE,TRUE,TRUE
3UUSLRKAUL3N50DAIO3Q54S2GYAD7T,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,33FOTY3KEML1B6QOKEX888ESVMGC1A,A3BI0AX5T5GVO3,126,this early part of luther's career was one of his most creative and productive.,11,what part of luther's career was one of his most productive?,luther,4,4,TRUE,TRUE,TRUE
3UUSLRKAUL3N50DAIO3Q54S2GYAD7T,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37QW5D2ZRGMZTNZ5GLWN2N5IVV68SI,A3696JXTRKL2FI,230,this early part of luther's career was one of his most creative and productive.,11,what part of luther's career was one of his most productive?,luther,2,2,FALSE,TRUE,TRUE
3UUSLRKAUL3N50DAIO3Q54S2GYAD7T,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,39GAF6DQWR0XAFWOBVSDY02HGTY1V0,A3862RIFFUV141,301,this early part of luther's career was one of his most creative and productive.,11,what part of luther's career was one of his most productive?,luther,2,4,FALSE,TRUE,TRUE
3UUSLRKAUL3N50DAIO3Q54S2GYAD7T,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,39U1BHVTDLRE7Q6ET46HLBTTHST3TB,A610SH5RY1NG1,135,this early part of luther's career was one of his most creative and productive.,11,what part of luther's career was one of his most productive?,luther,1,1,TRUE,FALSE,TRUE
3BVS8WK9Q0VRFNWMNJGH13UBRT9IBM,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3G2UL9A02DEQ6BWPZ31ENIDV2M4678,A610SH5RY1NG1,93,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",116,how many seconds were left in the game when the broncos intercepted the pass that won the game?,17,5,5,TRUE,TRUE,FALSE
3BVS8WK9Q0VRFNWMNJGH13UBRT9IBM,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3L6L49WXW0XX4KESSMT2S0FLFP1454,AR1IWBDA7MC86,336,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",116,how many seconds were left in the game when the broncos intercepted the pass that won the game?,17,5,5,TRUE,TRUE,FALSE
3BVS8WK9Q0VRFNWMNJGH13UBRT9IBM,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3OB0CAO74HPPIKC7IVIIXMMIFZTYH2,AU2NVT51E749C,248,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",116,how many seconds were left in the game when the broncos intercepted the pass that won the game?,17,5,5,TRUE,TRUE,FALSE
3BVS8WK9Q0VRFNWMNJGH13UBRT9IBM,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3RXCAC0YIRPW3IQELL26D9MF7KDG87,A2VE5IV9OD2SK1,240,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",116,how many seconds were left in the game when the broncos intercepted the pass that won the game?,17,5,5,TRUE,TRUE,FALSE
386659BNTLHFVUXEHWYMPNH6JN110R,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,31UV0MXWNQCRCRD7DBV6M1P4K73I5Y,A2FBT0BSFOV91D,287,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,109,what is one reason a patient might choose an internet pharmacy?,another customer might overhear about the drugs that they take,5,5,TRUE,TRUE,FALSE
386659BNTLHFVUXEHWYMPNH6JN110R,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3DPNQGW4LLFTNOE6X537K6TLBKF46N,A610SH5RY1NG1,83,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,109,what is one reason a patient might choose an internet pharmacy?,another customer might overhear about the drugs that they take,5,5,TRUE,TRUE,FALSE
386659BNTLHFVUXEHWYMPNH6JN110R,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3VW04L3ZLT6X45MCI3E2HU331JIXXO,A37WDOIQH6JM6V,228,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,109,what is one reason a patient might choose an internet pharmacy?,another customer might overhear about the drugs that they take,5,5,TRUE,TRUE,FALSE
386659BNTLHFVUXEHWYMPNH6JN110R,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZGVPD4G6THFSJD7EB1QPCY8WNQZT2,A3696JXTRKL2FI,142,some customers consider this to be more convenient and private method rather than traveling to a community drugstore where another customer might overhear about the drugs that they take.,109,what is one reason a patient might choose an internet pharmacy?,another customer might overhear about the drugs that they take,4,3,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3QXNC7EIPIVZ6JY3CBJHSDUAK9709E,A3BI0AX5T5GVO3,239,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",106,"after the dornbirner ach was diverted, where does the rhine flow now?",parallel to the canalized rhine,4,3,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3STRJBFXOWRK3OELEAYG2XAVSEEKT2,A37WDOIQH6JM6V,335,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",106,"after the dornbirner ach was diverted, where does the rhine flow now?",parallel to the canalized rhine,5,5,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3X65QVEQI0NE1DUSDOFRSNN6TSKCLF,A610SH5RY1NG1,136,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",106,"after the dornbirner ach was diverted, where does the rhine flow now?",parallel to the canalized rhine,5,5,TRUE,TRUE,FALSE
3M4KL7H8KVNA95JTJLE3YORXWQN61X,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3YGXWBAF70HI35N77WGA66LV76N4CC,A4W9APAHFWVLO,257,"the dornbirner ach had to be diverted, too, and it now flows parallel to the canalized rhine into the lake.",106,"after the dornbirner ach was diverted, where does the rhine flow now?",parallel to the canalized rhine,5,5,TRUE,TRUE,FALSE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,30JNVC0OR9KG9ILLRL1OK0JGGQEHQK,A2J2P9JE374XCM,197,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",27,"in the determination of complexity classes, what are two examples of types of turing machines?","deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines",5,5,TRUE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37WLF8U1WPQE1Q39IXQNRNIH8656KF,A3BI0AX5T5GVO3,47,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",27,"in the determination of complexity classes, what are two examples of types of turing machines?","deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines",5,4,TRUE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3IQ1VMJRYTKV7WWL4DGAHJ6NTVI9AD,A2LU259QPV1I4V,338,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",27,"in the determination of complexity classes, what are two examples of types of turing machines?","deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines",2,2,FALSE,TRUE,TRUE
3WGZLY9VCHMR5EITSTVWJ4OXRIGD8G,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3P4MQ7TPPXCJEZGA8BU230LJZD7BBL,A1FGKIKJYSL1MI,322,"many types of turing machines are used to define complexity classes, such as deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines, symmetric turing machines and alternating turing machines.",27,"in the determination of complexity classes, what are two examples of types of turing machines?","deterministic turing machines, probabilistic turing machines, non-deterministic turing machines, quantum turing machines",5,3,FALSE,TRUE,TRUE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3300DTYQT2H4P8UJ1KTIZXM3OAIEQX,A1PUHCEBSOWETV,141,"his work in the formative years of electric power development was involved in a corporate alternating current/direct current ""war of currents"" as well as various patent battles.",164,"what ""war"" was tesla involved in?",war of currents,4,4,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,354GIDR5ZB6HAPAQCF0OZ2THH5D002,A8TIL9U6YHG5,226,"his work in the formative years of electric power development was involved in a corporate alternating current/direct current ""war of currents"" as well as various patent battles.",164,"what ""war"" was tesla involved in?",war of currents,5,5,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3H7Z272LX77XV23WIT1XCNMDSBZLP2,A610SH5RY1NG1,117,"his work in the formative years of electric power development was involved in a corporate alternating current/direct current ""war of currents"" as well as various patent battles.",164,"what ""war"" was tesla involved in?",war of currents,5,5,TRUE,TRUE,FALSE
3AA88CN98P3EYQFLXEFDMU7P46GKYE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3U088ZLJVKTAIFBB5MT96X2LIARW0Z,A37WDOIQH6JM6V,351,"his work in the formative years of electric power development was involved in a corporate alternating current/direct current ""war of currents"" as well as various patent battles.",164,"what ""war"" was tesla involved in?",war of currents,5,5,TRUE,TRUE,FALSE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,35GCEFQ6I5OAT2FDZWVZ7ZUA2OFZ3N,A610SH5RY1NG1,114,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",41,what crew sent the first ever live images of the earth and moon to earth?,apollo 8,5,5,TRUE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,36V4Q8R5ZK021WMWIIH1C5RCXCBQM0,A2J2P9JE374XCM,171,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",41,what crew sent the first ever live images of the earth and moon to earth?,apollo 8,5,5,TRUE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3E7TUJ2EGCMT53ZXON7C7KETEYFD9J,A37WDOIQH6JM6V,273,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",41,what crew sent the first ever live images of the earth and moon to earth?,apollo 8,3,4,FALSE,TRUE,TRUE
31MCUE39BKM8G1MEI218Y8JJOO43GO,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3PH3VY7DJLX7K0H19G61CW570H8ZWS,A1NKBXOTZAI1YK,206,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",41,what crew sent the first ever live images of the earth and moon to earth?,apollo 8,5,5,TRUE,TRUE,TRUE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37XITHEISW9P4BP5I8CNEZW5ZK9CR5,A8TIL9U6YHG5,364,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",160,where does the nederrijn change it's name?,wijk bij duurstede,5,5,TRUE,TRUE,FALSE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3B3WTRP3DB262T1HRYNVB1NPH7T929,A1IZ4NX41GKU4X,327,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",160,where does the nederrijn change it's name?,wijk bij duurstede,1,1,TRUE,TRUE,FALSE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3HPZF4IVNMTY1C1RW34HMVP227MYCR,A2LU259QPV1I4V,404,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",160,where does the nederrijn change it's name?,wijk bij duurstede,5,5,TRUE,TRUE,FALSE
37SQU136V7OF2JIWDF2M3S0GOF711U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3K2755HG5S326DQAR974HG04HWADFB,AX8EX2QI5HIQQ,360,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",160,where does the nederrijn change it's name?,wijk bij duurstede,3,3,TRUE,TRUE,FALSE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,304SM51WA34IVLXCJXGXTPVJ31SSB2,A3IR7DFEKLLLO,229,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france ; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",42,in which year were rodin's works given to the v&a?,1914,3,5,TRUE,TRUE,TRUE
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,33PPUNGG3852C40FAMWVPXXQ82UZRQ,AM0JKZVOEOTMA,376,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france ; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",42,in which year were rodin's works given to the v&a?,1914,5,5,TRUE,TRUE,TRUE
